words,labels,contexts,pos
jsem,0,group_6,AUX
poprvé,0,group_6,ADV
smažila,0,group_6,VERB
vepřové,0,group_6,ADJ
řízky,0,group_6,NOUN
.,0,group_6,PUNCT
Výsledky,0,group_9,NOUN
práce,0,group_9,NOUN
domácích,1,group_9,ADJ
řemeslníků,0,group_9,NOUN
a,0,group_9,CCONJ
rovněž,0,group_9,ADV
prospektorů,0,group_9,NOUN
",",0,group_9,PUNCT
kteří,0,group_9,DET
již,0,group_9,ADV
tenkrát,0,group_9,ADV
křižovali,0,group_9,VERB
krajinou,0,group_9,NOUN
a,0,group_9,CCONJ
hledali,0,group_9,VERB
ložiska,0,group_9,NOUN
železných,0,group_9,ADJ
i,0,group_9,CCONJ
barevných,1,group_9,ADJ
a,0,group_9,CCONJ
cenných,0,group_9,ADJ
kovů,0,group_9,NOUN
",",0,group_9,PUNCT
se,0,group_9,PRON
směňovaly,0,group_9,VERB
na,0,group_9,ADP
tržištích,0,group_9,NOUN
v,0,group_9,ADP
podhradí,0,group_9,NOUN
velkých,0,group_9,ADJ
ústředí,0,group_9,NOUN
a,0,group_9,CCONJ
na,0,group_9,ADP
všeobecně,0,group_9,ADV
známých,0,group_9,ADJ
a,0,group_9,CCONJ
přístupných,0,group_9,ADJ
místech,0,group_9,NOUN
.,0,group_9,PUNCT
Vedle,1,group_9,ADP
trhu,0,group_9,NOUN
domácího,1,group_9,ADJ
",",1,group_9,PUNCT
který,0,group_9,DET
asi,0,group_9,PART
při,1,group_9,ADP
všeobecně,0,group_9,ADV
samozásobitelské,0,group_9,ADJ
povaze,0,group_9,NOUN
české,0,group_9,ADJ
společnosti,0,group_9,NOUN
desátého,0,group_9,ADJ
století,0,group_9,NOUN
příliš,0,group_9,ADV
velkého,0,group_9,ADJ
obratu,1,group_9,NOUN
nedociloval,1,group_9,VERB
",",1,group_9,PUNCT
víme,0,group_9,VERB
v,0,group_9,ADP
českých,0,group_9,ADJ
zemích,0,group_9,NOUN
již,0,group_9,ADV
od,1,group_9,ADP
samého,0,group_9,DET
počátku,0,group_9,NOUN
tohoto,0,group_9,DET
věku,0,group_9,NOUN
o,1,group_9,ADP
přítomnosti,0,group_9,NOUN
dálkového,0,group_9,ADJ
obchodu,0,group_9,NOUN
mezinárodního,0,group_9,ADJ
.,0,group_9,PUNCT
Zdá,1,group_9,VERB
se,1,group_9,PRON
",",1,group_9,PUNCT
že,0,group_9,SCONJ
onou,0,group_9,DET
dobou,0,group_9,NOUN
opouštěly,1,group_9,VERB
Čechy,0,group_9,PROPN
především,0,group_9,ADV
suroviny,0,group_9,NOUN
a,0,group_9,CCONJ
polotovary,0,group_9,NOUN
",",0,group_9,PUNCT
například,0,group_9,PART
právě,1,group_9,ADV
uvedený,1,group_9,ADJ
vosk,0,group_9,NOUN
",",0,group_9,PUNCT
a,0,group_9,CCONJ
případně,0,group_9,ADV
též,0,group_9,ADV
zboží,0,group_9,NOUN
",",0,group_9,PUNCT
která,0,group_9,DET
naším,0,group_9,DET
územím,0,group_9,NOUN
procházela,1,group_9,VERB
jako,0,group_9,SCONJ
zásilky,0,group_9,NOUN
tranzitního,0,group_9,ADJ
obchodu,0,group_9,NOUN
",",0,group_9,PUNCT
třeba,0,group_9,ADV
saská,0,group_9,ADJ
sůl,0,group_9,NOUN
ze,0,group_9,ADP
solivarů,0,group_9,NOUN
v,0,group_9,ADP
okolí,0,group_9,NOUN
Halle,0,group_9,X
an,0,group_9,X
der,0,group_9,X
Saale,0,group_9,X
.,0,group_9,PUNCT
Již,0,group_9,ADV
od,1,group_9,ADP
doby,0,group_9,NOUN
kolem,1,group_9,ADP
roku,0,group_9,NOUN
900,0,group_9,NUM
však,0,group_9,CCONJ
naši,0,group_9,DET
podnikatelé,0,group_9,NOUN
nabízeli,0,group_9,VERB
na,1,group_9,ADP
zahraničních,0,group_9,ADJ
trzích,0,group_9,NOUN
„,1,group_9,PUNCT
zboží,1,group_9,NOUN
“,1,group_9,PUNCT
",",1,group_9,PUNCT
se,0,group_9,ADP
kterým,0,group_9,DET
nemohli,0,group_9,VERB
neuspět,0,group_9,VERB
-,0,group_9,PUNCT
otroky,0,group_9,NOUN
a,0,group_9,CCONJ
otrokyně,0,group_9,NOUN
.,0,group_9,PUNCT
O,1,group_9,ADP
tom,0,group_9,DET
uslyšíme,0,group_9,VERB
více,0,group_9,ADV
později,0,group_9,ADV
.,0,group_9,PUNCT
V,0,group_9,ADP
zemi,0,group_9,NOUN
obíhala,0,group_9,VERB
celá,0,group_9,ADJ
řada,1,group_9,NOUN
směnných,0,group_9,ADJ
prostředků,1,group_9,NOUN
",",1,group_9,PUNCT
užívaných,0,group_9,ADJ
jako,0,group_9,SCONJ
všeobecné,0,group_9,ADJ
hodnotové,0,group_9,ADJ
ekvivalenty,0,group_9,NOUN
nabízených,0,group_9,ADJ
zboží,0,group_9,NOUN
.,0,group_9,PUNCT
Vedle,1,group_9,ADP
stůčků,0,group_9,NOUN
hedvábí,0,group_9,NOUN
a,0,group_9,CCONJ
ingotů,0,group_9,NOUN
z,1,group_9,ADP
různých,0,group_9,ADJ
kovů,0,group_9,NOUN
standardní,0,group_9,ADJ
váhy,0,group_9,NOUN
to,0,group_9,DET
byly,0,group_9,AUX
především,0,group_9,ADV
pověstné,0,group_9,ADJ
šátečky,1,group_9,NOUN
",",1,group_9,PUNCT
o,1,group_9,ADP
nichž,0,group_9,PRON
se,0,group_9,PRON
zmiňuje,0,group_9,VERB
emisar,0,group_9,NOUN
córdobského,0,group_9,ADJ
chalífátu,0,group_9,NOUN
Ibráhím,0,group_9,PROPN
ibn,0,group_9,PROPN
Jakúb,0,group_9,PROPN
",",0,group_9,PUNCT
který,0,group_9,DET
navštívil,0,group_9,VERB
české,0,group_9,ADJ
země,0,group_9,NOUN
někdy,0,group_9,ADV
v,1,group_9,ADP
šedesátých,0,group_9,ADJ
letech,0,group_9,NOUN
desátého,0,group_9,ADJ
století,0,group_9,NOUN
.,0,group_9,PUNCT
Z,1,group_9,ADP
jeho,0,group_9,DET
zprávy,0,group_9,NOUN
se,0,group_9,PRON
zachoval,0,group_9,VERB
úryvek,0,group_9,NOUN
",",0,group_9,PUNCT
který,0,group_9,DET
popisuje,1,group_9,VERB
",",1,group_9,PUNCT
jak,0,group_9,SCONJ
čeští,0,group_9,ADJ
Slované,0,group_9,PROPN
užívají,0,group_9,VERB
při,1,group_9,ADP
obchodu,0,group_9,NOUN
zvláštních,0,group_9,ADJ
textilních,0,group_9,ADJ
výrobků,0,group_9,NOUN
standardní,0,group_9,ADJ
velikosti,0,group_9,NOUN
",",0,group_9,PUNCT
tkaných,0,group_9,ADJ
tak,0,group_9,ADV
řídce,0,group_9,ADV
",",0,group_9,PUNCT
že,0,group_9,SCONJ
se,0,group_9,PRON
nehodí,0,group_9,VERB
v,1,group_9,ADP
praxi,0,group_9,NOUN
k,1,group_9,ADP
ničemu,0,group_9,PRON
jinému,0,group_9,ADJ
než,0,group_9,SCONJ
právě,1,group_9,ADV
ke,1,group_9,ADP
směňování,0,group_9,NOUN
.,0,group_9,PUNCT
Podle,1,group_9,ADP
córdobského,0,group_9,ADJ
cestovatele,0,group_9,NOUN
byl,0,group_9,AUX
poměr,0,group_9,NOUN
oněch,0,group_9,DET
šátečků,1,group_9,NOUN
k,1,group_9,ADP
minci,0,group_9,NOUN
ustálen,0,group_9,ADJ
a,0,group_9,CCONJ
tento,0,group_9,DET
všeobecně,0,group_9,ADV
známý,0,group_9,ADJ
poměr,0,group_9,NOUN
sloužil,1,group_9,VERB
k,1,group_9,ADP
rychlému,1,group_9,ADJ
přepočtu,0,group_9,NOUN
cen,0,group_9,NOUN
jednotlivých,0,group_9,ADJ
druhů,0,group_9,NOUN
zboží,0,group_9,NOUN
v,1,group_9,ADP
libovolné,0,group_9,ADJ
podobě,1,group_9,NOUN
oběživa,0,group_9,NOUN
.,0,group_9,PUNCT
Zdá,1,group_9,VERB
se,1,group_9,PRON
",",1,group_9,PUNCT
že,0,group_9,SCONJ
Čechové,0,group_9,PROPN
desátého,0,group_9,ADJ
století,0,group_9,NOUN
užívali,0,group_9,VERB
oněch,0,group_9,DET
šátečků,1,group_9,NOUN
co,0,group_9,SCONJ
„,1,group_9,PUNCT
drobných,1,group_9,ADJ
“,1,group_9,PUNCT
",",1,group_9,PUNCT
neboť,0,group_9,CCONJ
stříbrná,0,group_9,ADJ
mince,0,group_9,NOUN
měla,0,group_9,VERB
podle,1,group_9,ADP
Ibráhímových,0,group_9,ADJ
údajů,0,group_9,NOUN
hodnotu,0,group_9,NOUN
poměrně,0,group_9,ADV
vysokou,1,group_9,ADJ
.,1,group_9,PUNCT
Právě,1,group_9,ADV
tento,0,group_9,DET
údaj,0,group_9,NOUN
způsobuje,1,group_9,VERB
však,0,group_9,CCONJ
badatelům,0,group_9,NOUN
jisté,1,group_9,ADJ
rozpaky,0,group_9,NOUN
",",0,group_9,PUNCT
neboť,0,group_9,CCONJ
si,0,group_9,PRON
povšimli,0,group_9,VERB
",",0,group_9,PUNCT
že,0,group_9,SCONJ
kdyby,0,group_9,_
Ibráhímem,0,group_9,PROPN
uváděné,1,group_9,ADJ
ceny,0,group_9,NOUN
opravdu,0,group_9,ADV
platily,1,group_9,VERB
",",1,group_9,PUNCT
bylo,0,group_9,AUX
by,0,group_9,AUX
v,0,group_9,ADP
Čechách,0,group_9,PROPN
desátého,0,group_9,ADJ
století,0,group_9,NOUN
obilí,0,group_9,NOUN
levnější,0,group_9,ADJ
než,0,group_9,SCONJ
v,0,group_9,ADP
Egyptě,0,group_9,PROPN
!,0,group_9,PUNCT
Kromě,0,group_9,ADP
těchto,0,group_9,DET
různých,0,group_9,ADJ
podob,1,group_9,NOUN
oběživa,0,group_9,NOUN
se,0,group_9,PRON
u,1,group_9,ADP
nás,0,group_9,PRON
ovšem,0,group_9,PART
nakupovalo,0,group_9,VERB
i,0,group_9,CCONJ
za,1,group_9,ADP
stříbrnou,0,group_9,ADJ
minci,0,group_9,NOUN
západní,0,group_9,ADJ
",",0,group_9,PUNCT
karlovské,0,group_9,ADJ
váhové,0,group_9,ADJ
soustavy,0,group_9,NOUN
.,0,group_9,PUNCT
První,0,group_9,ADJ
takové,0,group_9,DET
peníze,0,group_9,NOUN
zarazil,1,group_9,VERB
snad,0,group_9,PART
již,0,group_9,ADV
otec,0,group_9,NOUN
našeho,0,group_9,DET
hrdiny,1,group_9,NOUN
",",1,group_9,PUNCT
Boleslav,0,group_9,PROPN
I,0,group_9,NUM
.,0,group_9,PUNCT
",",0,group_9,PUNCT
a,0,group_9,CCONJ
do,1,group_9,ADP
konce,0,group_9,NOUN
10,0,group_9,NUM
století,0,group_9,NOUN
v,1,group_9,ADP
rukou,1,group_9,NOUN
našich,0,group_9,DET
obchodníků,0,group_9,NOUN
a,0,group_9,CCONJ
mohovitých,0,group_9,ADJ
členů,0,group_9,NOUN
společnosti,0,group_9,NOUN
zcela,0,group_9,ADV
zdomácněly,0,group_9,VERB
.,0,group_9,PUNCT
Nejstarší,0,group_9,ADJ
české,0,group_9,ADJ
mince,0,group_9,NOUN
napodobovaly,1,group_9,VERB
ražby,0,group_9,NOUN
bavorského,0,group_9,ADJ
města,0,group_9,NOUN
Řezna,0,group_9,PROPN
",",0,group_9,PUNCT
brzy,0,group_9,ADV
se,1,group_9,PRON
však,0,group_9,CCONJ
čeští,0,group_9,ADJ
mincmistři,0,group_9,NOUN
orientovali,1,group_9,VERB
na,1,group_9,ADP
širší,1,group_9,ADJ
mezinárodní,0,group_9,ADJ
trh,1,group_9,NOUN
a,0,group_9,CCONJ
počali,0,group_9,VERB
razit,0,group_9,VERB
minci,0,group_9,NOUN
napodobující,1,group_9,ADJ
anglosaské,0,group_9,ADJ
denáry,0,group_9,NOUN
krále,0,group_9,NOUN
Ethelreda,0,group_9,PROPN
II,0,group_9,NUM
.,0,group_9,PUNCT
",",0,group_9,PUNCT
známého,0,group_9,ADJ
pod,1,group_9,ADP
jménem,0,group_9,NOUN
Ethelred,0,group_9,PROPN
Zlé,0,group_9,ADJ
rady,0,group_9,NOUN
(,0,group_9,PUNCT
Ethelred,0,group_9,X
the,0,group_9,X
Unready,0,group_9,X
",",0,group_9,PUNCT
slovní,0,group_9,ADJ
hříčka,1,group_9,NOUN
se,0,group_9,ADP
jménem,0,group_9,NOUN
anglosaského,0,group_9,ADJ
Adalráda,0,group_9,PROPN
Unráda,0,group_9,PROPN
",",0,group_9,PUNCT
978,0,group_9,NUM
–,0,group_9,PUNCT
1016,0,group_9,NUM
),0,group_9,PUNCT
",",0,group_9,PUNCT
tehdy,0,group_9,ADV
oblíbené,0,group_9,ADJ
platidlo,0,group_9,NOUN
na,1,group_9,ADP
trzích,1,group_9,NOUN
po,0,group_9,ADP
obou,0,group_9,NUM
březích,0,group_9,NOUN
Baltského,0,group_9,ADJ
moře,0,group_9,NOUN
",",0,group_9,PUNCT
kam,0,group_9,ADV
tehdejší,0,group_9,ADJ
český,0,group_9,ADJ
obchod,0,group_9,NOUN
především,0,group_9,ADV
směřoval,1,group_9,VERB
.,1,group_9,PUNCT
Kdybychom,0,group_9,_
měli,0,group_9,VERB
popsat,1,group_9,VERB
orientaci,1,group_9,NOUN
českého,0,group_9,ADJ
dálkového,0,group_9,ADJ
obchodu,0,group_9,NOUN
na,1,group_9,ADP
tehdejší,0,group_9,ADJ
světové,0,group_9,ADJ
trhy,1,group_9,NOUN
",",1,group_9,PUNCT
připodobnili,0,group_9,VERB
bychom,0,group_9,AUX
ji,0,group_9,PRON
nejspíše,0,group_9,PART
k,1,group_9,ADP
větrné,0,group_9,ADJ
růžici,0,group_9,NOUN
směřující,0,group_9,ADJ
do,1,group_9,ADP
čtyř,0,group_9,NUM
světových,0,group_9,ADJ
stran,0,group_9,NOUN
",",0,group_9,PUNCT
ale,0,group_9,CCONJ
otočené,0,group_9,ADJ
o,0,group_9,ADP
45,0,group_9,NUM
°,0,group_9,NOUN
.,0,group_9,PUNCT
Bylo,0,group_9,AUX
to,0,group_9,DET
způsobeno,0,group_9,ADJ
tím,0,group_9,DET
",",0,group_9,PUNCT
že,0,group_9,SCONJ
hlavní,0,group_9,ADJ
obchodní,0,group_9,ADJ
tepny,1,group_9,NOUN
se,0,group_9,PRON
tehdy,0,group_9,ADV
kryly,0,group_9,VERB
se,0,group_9,ADP
směry,0,group_9,NOUN
velkých,0,group_9,ADJ
řek,0,group_9,NOUN
",",0,group_9,PUNCT
které,0,group_9,DET
z,0,group_9,ADP
Čech,0,group_9,PROPN
vytékaly,0,group_9,VERB
nebo,0,group_9,CCONJ
proudily,0,group_9,VERB
v,0,group_9,ADP
jejich,0,group_9,DET
těsné,1,group_9,ADJ
blízkosti,0,group_9,NOUN
.,0,group_9,PUNCT
Na,1,group_9,ADP
severozápad,0,group_9,NOUN
tak,0,group_9,ADV
obchodníci,0,group_9,NOUN
z,1,group_9,ADP
Čech,0,group_9,PROPN
cestovali,0,group_9,VERB
po,0,group_9,ADP
Labi,0,group_9,PROPN
a,0,group_9,CCONJ
na,1,group_9,ADP
severovýchod,0,group_9,NOUN
po,0,group_9,ADP
Odře,0,group_9,PROPN
a,0,group_9,CCONJ
Visle,0,group_9,PROPN
až,0,group_9,PART
k,0,group_9,ADP
pobřeží,0,group_9,NOUN
Baltského,0,group_9,ADJ
moře,0,group_9,NOUN
.,0,group_9,PUNCT
Na,1,group_9,ADP
jihozápad,0,group_9,NOUN
zajížděli,0,group_9,VERB
proti,0,group_9,ADP
toku,0,group_9,NOUN
horního,0,group_9,ADJ
Dunaje,0,group_9,PROPN
až,0,group_9,PART
do,0,group_9,ADP
Würzburku,0,group_9,PROPN
a,0,group_9,CCONJ
Mohuče,0,group_9,PROPN
a,0,group_9,CCONJ
na,1,group_9,ADP
jihovýchod,0,group_9,NOUN
se,0,group_9,PRON
naopak,0,group_9,ADV
vypravovali,0,group_9,VERB
po,0,group_9,ADP
proudu,0,group_9,NOUN
Dunaje,0,group_9,PROPN
až,0,group_9,PART
k,0,group_9,ADP
Černému,0,group_9,ADJ
moři,0,group_9,NOUN
.,0,group_9,PUNCT
České,0,group_9,ADJ
výrobky,0,group_9,NOUN
",",0,group_9,PUNCT
především,0,group_9,ADV
už,0,group_9,ADV
uvedené,1,group_9,ADJ
suroviny,0,group_9,NOUN
a,0,group_9,CCONJ
polotovary,0,group_9,NOUN
(,0,group_9,PUNCT
vosk,0,group_9,NOUN
",",0,group_9,PUNCT
stříbro,0,group_9,NOUN
",",0,group_9,PUNCT
snad,0,group_9,PART
i,0,group_9,CCONJ
živý,0,group_9,ADJ
dobytek,0,group_9,NOUN
),0,group_9,PUNCT
směřovaly,0,group_9,VERB
do,0,group_9,ADP
všech,0,group_9,DET
těchto,0,group_9,DET
končin,0,group_9,NOUN
světa,0,group_9,NOUN
",",0,group_9,PUNCT
kam,0,group_9,ADV
se,0,group_9,PRON
také,0,group_9,ADV
dopravovali,0,group_9,VERB
už,0,group_9,ADV
uvedení,1,group_9,ADJ
otroci,0,group_9,NOUN
a,0,group_9,CCONJ
otrokyně,0,group_9,NOUN
.,0,group_9,PUNCT
Většina,0,group_9,NOUN
českého,0,group_9,ADJ
raženého,0,group_9,ADJ
stříbra,0,group_9,NOUN
desátého,0,group_9,ADJ
století,0,group_9,NOUN
směřovala,0,group_9,VERB
do,0,group_9,ADP
Pobaltí,0,group_9,PROPN
",",0,group_9,PUNCT
na,0,group_9,ADP
Gotland,0,group_9,PROPN
a,0,group_9,CCONJ
do,0,group_9,ADP
jižní,0,group_9,ADJ
Skandinávie,0,group_9,PROPN
.,0,group_9,PUNCT
Nevíme,0,group_9,VERB
",",0,group_9,PUNCT
co,0,group_9,PRON
tam,0,group_9,ADV
za,1,group_9,ADP
ně,0,group_9,PRON
čeští,0,group_9,ADJ
exportéři,0,group_9,NOUN
nakupovali,0,group_9,VERB
;,0,group_9,PUNCT
můžeme,0,group_9,VERB
si,0,group_9,PRON
představovat,0,group_9,VERB
různé,0,group_9,ADJ
druhy,0,group_9,NOUN
orientálního,0,group_9,ADJ
zboží,0,group_9,NOUN
",",0,group_9,PUNCT
jichž,0,group_9,PRON
bylo,0,group_9,AUX
na,1,group_9,ADP
pobaltských,0,group_9,ADJ
trzích,1,group_9,NOUN
dost,0,group_9,ADV
a,0,group_9,CCONJ
dost,0,group_9,ADV
.,0,group_9,PUNCT
Při,1,group_9,ADP
výskytu,0,group_9,NOUN
tisíců,0,group_9,NUM
kusů,0,group_9,NOUN
českých,0,group_9,ADJ
mincí,0,group_9,NOUN
nám,0,group_9,PRON
však,0,group_9,CCONJ
přece,0,group_9,PART
jen,0,group_9,PART
ekvivalent,0,group_9,NOUN
těchto,0,group_9,DET
investic,0,group_9,NOUN
v,0,group_9,ADP
českých,0,group_9,ADJ
zemích,0,group_9,NOUN
chybí,0,group_9,VERB
.,0,group_9,PUNCT
Nelze,0,group_9,VERB
proto,0,group_9,CCONJ
vyloučit,1,group_9,VERB
",",1,group_9,PUNCT
že,0,group_9,SCONJ
u,1,group_9,ADP
těchto,0,group_9,DET
peněz,0,group_9,NOUN
nešlo,1,group_9,VERB
o,1,group_9,ADP
platby,0,group_9,NOUN
za,1,group_9,ADP
zboží,0,group_9,NOUN
",",0,group_9,PUNCT
ale,0,group_9,CCONJ
spíše,0,group_9,PART
za,1,group_9,ADP
služby,0,group_9,NOUN
",",0,group_9,PUNCT
a,0,group_9,CCONJ
zde,0,group_9,ADV
už,0,group_9,ADV
si,0,group_9,PRON
můžeme,0,group_9,VERB
představovat,0,group_9,VERB
rozsáhlé,0,group_9,ADJ
přemyslovské,0,group_9,ADJ
„,0,group_9,PUNCT
náborové,0,group_9,ADJ
akce,0,group_9,NOUN
“,0,group_9,PUNCT
mezi,1,group_9,ADP
nezaměstnanými,0,group_9,ADJ
vikingy,0,group_9,NOUN
obou,0,group_9,NUM
břehů,0,group_9,NOUN
Baltského,0,group_9,ADJ
moře,0,group_9,NOUN
.,0,group_9,PUNCT
Vzhledem,0,group_9,ADP
k,1,group_9,ADP
tomu,0,group_9,DET
",",0,group_9,PUNCT
že,0,group_9,SCONJ
víme,0,group_9,VERB
jistě,0,group_9,ADV
",",0,group_9,PUNCT
že,0,group_9,SCONJ
v,1,group_9,ADP
družinách,0,group_9,NOUN
členů,0,group_9,NOUN
přemyslovského,0,group_9,ADJ
rodu,0,group_9,NOUN
skandinávští,0,group_9,ADJ
bojovníci,0,group_9,NOUN
sloužili,1,group_9,VERB
",",1,group_9,PUNCT
je,0,group_9,AUX
možné,0,group_9,ADJ
",",0,group_9,PUNCT
že,0,group_9,SCONJ
tyto,0,group_9,DET
nálezy,0,group_9,NOUN
zachycují,1,group_9,VERB
úspory,0,group_9,NOUN
ze,1,group_9,ADP
žoldu,0,group_9,NOUN
",",0,group_9,PUNCT
který,0,group_9,DET
přemyslovská,0,group_9,ADJ
správa,0,group_9,NOUN
najatým,0,group_9,ADJ
válečníkům,0,group_9,NOUN
platila,1,group_9,VERB
.,1,group_9,PUNCT
